method,specification_type,reference_week,signal_date,execution_date,regime_reference_month,ticker,target_weight,is_live_only,posterior_map_regime,optimization_outcome,anchor_core_method,posterior_sleeve_method,pooled_core_fraction,posterior_sleeve_fraction,pooled_core_target_weight,posterior_sleeve_target_weight,posterior_active_deviation
pooled_anchor_posterior_25pct,anchored_strategy,2025-02-10,2025-02-10,2025-02-10,2025-02-01,SPY,0.3499999999999992,False,growth_down_inflation_up,convex_target_blend,pooled_mean_optimizer,posterior_optimized,0.75,0.25,0.34999999999999887,0.35,3.3306690738754696e-16
pooled_anchor_posterior_25pct,anchored_strategy,2025-02-10,2025-02-10,2025-02-10,2025-02-01,TIP,0.0,False,growth_down_inflation_up,convex_target_blend,pooled_mean_optimizer,posterior_optimized,0.75,0.25,0.0,0.0,0.0
pooled_anchor_posterior_25pct,anchored_strategy,2025-02-17,2025-02-17,2025-02-18,2025-02-01,AGG,0.0,False,growth_down_inflation_up,convex_target_blend,pooled_mean_optimizer,posterior_optimized,0.75,0.25,0.0,0.0,0.0
pooled_anchor_posterior_25pct,anchored_strategy,2025-02-17,2025-02-17,2025-02-18,2025-02-01,BIL,0.0,False,growth_down_inflation_up,convex_target_blend,pooled_mean_optimizer,posterior_optimized,0.75,0.25,0.0,0.0,0.0
pooled_anchor_posterior_25pct,anchored_strategy,2025-02-17,2025-02-17,2025-02-18,2025-02-01,GLD,0.2499256470917238,False,growth_down_inflation_up,convex_target_blend,pooled_mean_optimizer,posterior_optimized,0.75,0.25,0.24992564709172313,0.24992564709172582,6.661338147750939e-16
pooled_anchor_posterior_25pct,anchored_strategy,2025-02-17,2025-02-17,2025-02-18,2025-02-01,HYG,0.14997377565784256,False,growth_down_inflation_up,convex_target_blend,pooled_mean_optimizer,posterior_optimized,0.75,0.25,0.1499737756578432,0.14997377565784062,-6.38378239159465e-16
pooled_anchor_posterior_25pct,anchored_strategy,2025-02-17,2025-02-17,2025-02-18,2025-02-01,IEF,0.0,False,growth_down_inflation_up,convex_target_blend,pooled_mean_optimizer,posterior_optimized,0.75,0.25,0.0,0.0,0.0
pooled_anchor_posterior_25pct,anchored_strategy,2025-02-17,2025-02-17,2025-02-18,2025-02-01,LQD,0.25010057725043344,False,growth_down_inflation_up,convex_target_blend,pooled_mean_optimizer,posterior_optimized,0.75,0.25,0.25010057725043344,0.25010057725043344,0.0
pooled_anchor_posterior_25pct,anchored_strategy,2025-02-17,2025-02-17,2025-02-18,2025-02-01,SPY,0.3500000000000002,False,growth_down_inflation_up,convex_target_blend,pooled_mean_optimizer,posterior_optimized,0.75,0.25,0.35000000000000014,0.3500000000000002,5.551115123125783e-17
pooled_anchor_posterior_25pct,anchored_strategy,2025-02-17,2025-02-17,2025-02-18,2025-02-01,TIP,0.0,False,growth_down_inflation_up,convex_target_blend,pooled_mean_optimizer,posterior_optimized,0.75,0.25,0.0,0.0,0.0
pooled_anchor_posterior_25pct,anchored_strategy,2025-02-24,2025-02-24,2025-02-24,2025-02-01,AGG,0.0,False,growth_down_inflation_up,convex_target_blend,pooled_mean_optimizer,posterior_optimized,0.75,0.25,0.0,0.0,0.0
pooled_anchor_posterior_25pct,anchored_strategy,2025-02-24,2025-02-24,2025-02-24,2025-02-01,BIL,0.0,False,growth_down_inflation_up,convex_target_blend,pooled_mean_optimizer,posterior_optimized,0.75,0.25,0.0,0.0,0.0
pooled_anchor_posterior_25pct,anchored_strategy,2025-02-24,2025-02-24,2025-02-24,2025-02-01,GLD,0.25,False,growth_down_inflation_up,convex_target_blend,pooled_mean_optimizer,posterior_optimized,0.75,0.25,0.25000000000000006,0.24999999999999978,-5.551115123125783e-17
pooled_anchor_posterior_25pct,anchored_strategy,2025-02-24,2025-02-24,2025-02-24,2025-02-01,HYG,0.1499999999999999,False,growth_down_inflation_up,convex_target_blend,pooled_mean_optimizer,posterior_optimized,0.75,0.25,0.14999999999999997,0.1499999999999998,-5.551115123125783e-17
pooled_anchor_posterior_25pct,anchored_strategy,2025-02-24,2025-02-24,2025-02-24,2025-02-01,IEF,0.0,False,growth_down_inflation_up,convex_target_blend,pooled_mean_optimizer,posterior_optimized,0.75,0.25,0.0,0.0,0.0
pooled_anchor_posterior_25pct,anchored_strategy,2025-02-24,2025-02-24,2025-02-24,2025-02-01,LQD,0.2500000000000001,False,growth_down_inflation_up,convex_target_blend,pooled_mean_optimizer,posterior_optimized,0.75,0.25,0.2500000000000002,0.24999999999999967,-1.1102230246251565e-16
pooled_anchor_posterior_25pct,anchored_strategy,2025-02-24,2025-02-24,2025-02-24,2025-02-01,SPY,0.3500000000000001,False,growth_down_inflation_up,convex_target_blend,pooled_mean_optimizer,posterior_optimized,0.75,0.25,0.3499999999999999,0.35000000000000064,1.6653345369377348e-16
pooled_anchor_posterior_25pct,anchored_strategy,2025-02-24,2025-02-24,2025-02-24,2025-02-01,TIP,0.0,False,growth_down_inflation_up,convex_target_blend,pooled_mean_optimizer,posterior_optimized,0.75,0.25,0.0,0.0,0.0
pooled_anchor_posterior_25pct,anchored_strategy,2025-03-03,2025-03-03,2025-03-03,2025-03-01,AGG,0.0,False,growth_down_inflation_up,convex_target_blend,pooled_mean_optimizer,posterior_optimized,0.75,0.25,0.0,0.0,0.0
pooled_anchor_posterior_25pct,anchored_strategy,2025-03-03,2025-03-03,2025-03-03,2025-03-01,BIL,0.0,False,growth_down_inflation_up,convex_target_blend,pooled_mean_optimizer,posterior_optimized,0.75,0.25,0.0,0.0,0.0
pooled_anchor_posterior_25pct,anchored_strategy,2025-03-03,2025-03-03,2025-03-03,2025-03-01,GLD,0.24617588532977058,False,growth_down_inflation_up,convex_target_blend,pooled_mean_optimizer,posterior_optimized,0.75,0.25,0.24490118043969417,0.24999999999999983,0.0012747048900764169
pooled_anchor_posterior_25pct,anchored_strategy,2025-03-03,2025-03-03,2025-03-03,2025-03-01,HYG,0.15000000000000038,False,growth_down_inflation_up,convex_target_blend,pooled_mean_optimizer,posterior_optimized,0.75,0.25,0.1500000000000003,0.1500000000000006,8.326672684688674e-17
pooled_anchor_posterior_25pct,anchored_strategy,2025-03-03,2025-03-03,2025-03-03,2025-03-01,IEF,0.0,False,growth_down_inflation_up,convex_target_blend,pooled_mean_optimizer,posterior_optimized,0.75,0.25,0.0,0.0,0.0
pooled_anchor_posterior_25pct,anchored_strategy,2025-03-03,2025-03-03,2025-03-03,2025-03-01,LQD,0.253824114670229,False,growth_down_inflation_up,convex_target_blend,pooled_mean_optimizer,posterior_optimized,0.75,0.25,0.25509881956030545,0.24999999999999953,-0.0012747048900764724
pooled_anchor_posterior_25pct,anchored_strategy,2025-03-03,2025-03-03,2025-03-03,2025-03-01,SPY,0.35000000000000003,False,growth_down_inflation_up,convex_target_blend,pooled_mean_optimizer,posterior_optimized,0.75,0.25,0.35000000000000003,0.35000000000000014,0.0
pooled_anchor_posterior_25pct,anchored_strategy,2025-03-03,2025-03-03,2025-03-03,2025-03-01,TIP,0.0,False,growth_down_inflation_up,convex_target_blend,pooled_mean_optimizer,posterior_optimized,0.75,0.25,0.0,0.0,0.0
pooled_anchor_posterior_25pct,anchored_strategy,2025-03-10,2025-03-10,2025-03-10,2025-03-01,AGG,0.0,False,growth_down_inflation_up,convex_target_blend,pooled_mean_optimizer,posterior_optimized,0.75,0.25,0.0,0.0,0.0
pooled_anchor_posterior_25pct,anchored_strategy,2025-03-10,2025-03-10,2025-03-10,2025-03-01,BIL,0.0,False,growth_down_inflation_up,convex_target_blend,pooled_mean_optimizer,posterior_optimized,0.75,0.25,0.0,0.0,0.0
pooled_anchor_posterior_25pct,anchored_strategy,2025-03-10,2025-03-10,2025-03-10,2025-03-01,GLD,0.2499999999999996,False,growth_down_inflation_up,convex_target_blend,pooled_mean_optimizer,posterior_optimized,0.75,0.25,0.24999999999999953,0.24999999999999994,8.326672684688674e-17
pooled_anchor_posterior_25pct,anchored_strategy,2025-03-10,2025-03-10,2025-03-10,2025-03-01,HYG,0.1500000000000002,False,growth_down_inflation_up,convex_target_blend,pooled_mean_optimizer,posterior_optimized,0.75,0.25,0.1499999999999999,0.15000000000000097,2.7755575615628914e-16
pooled_anchor_posterior_25pct,anchored_strategy,2025-03-10,2025-03-10,2025-03-10,2025-03-01,IEF,0.0,False,growth_down_inflation_up,convex_target_blend,pooled_mean_optimizer,posterior_optimized,0.75,0.25,0.0,0.0,0.0
pooled_anchor_posterior_25pct,anchored_strategy,2025-03-10,2025-03-10,2025-03-10,2025-03-01,LQD,0.2500000000000008,False,growth_down_inflation_up,convex_target_blend,pooled_mean_optimizer,posterior_optimized,0.75,0.25,0.250000000000001,0.25,-2.220446049250313e-16
pooled_anchor_posterior_25pct,anchored_strategy,2025-03-10,2025-03-10,2025-03-10,2025-03-01,SPY,0.3499999999999994,False,growth_down_inflation_up,convex_target_blend,pooled_mean_optimizer,posterior_optimized,0.75,0.25,0.34999999999999953,0.3499999999999992,-1.1102230246251565e-16
pooled_anchor_posterior_25pct,anchored_strategy,2025-03-10,2025-03-10,2025-03-10,2025-03-01,TIP,0.0,False,growth_down_inflation_up,convex_target_blend,pooled_mean_optimizer,posterior_optimized,0.75,0.25,0.0,0.0,0.0
pooled_anchor_posterior_25pct,anchored_strategy,2025-03-17,2025-03-17,2025-03-17,2025-03-01,AGG,0.0,False,growth_down_inflation_up,convex_target_blend,pooled_mean_optimizer,posterior_optimized,0.75,0.25,0.0,0.0,0.0
pooled_anchor_posterior_25pct,anchored_strategy,2025-03-17,2025-03-17,2025-03-17,2025-03-01,BIL,0.0,False,growth_down_inflation_up,convex_target_blend,pooled_mean_optimizer,posterior_optimized,0.75,0.25,0.0,0.0,0.0
pooled_anchor_posterior_25pct,anchored_strategy,2025-03-17,2025-03-17,2025-03-17,2025-03-01,GLD,0.24999999999999956,False,growth_down_inflation_up,convex_target_blend,pooled_mean_optimizer,posterior_optimized,0.75,0.25,0.24999999999999953,0.2499999999999997,2.7755575615628914e-17
pooled_anchor_posterior_25pct,anchored_strategy,2025-03-17,2025-03-17,2025-03-17,2025-03-01,HYG,0.14999999999999966,False,growth_down_inflation_up,convex_target_blend,pooled_mean_optimizer,posterior_optimized,0.75,0.25,0.14999999999999966,0.14999999999999972,0.0
pooled_anchor_posterior_25pct,anchored_strategy,2025-03-17,2025-03-17,2025-03-17,2025-03-01,IEF,0.0,False,growth_down_inflation_up,convex_target_blend,pooled_mean_optimizer,posterior_optimized,0.75,0.25,0.0,0.0,0.0
pooled_anchor_posterior_25pct,anchored_strategy,2025-03-17,2025-03-17,2025-03-17,2025-03-01,LQD,0.2500000000000005,False,growth_down_inflation_up,convex_target_blend,pooled_mean_optimizer,posterior_optimized,0.75,0.25,0.2500000000000003,0.25000000000000105,2.220446049250313e-16
pooled_anchor_posterior_25pct,anchored_strategy,2025-03-17,2025-03-17,2025-03-17,2025-03-01,SPY,0.35000000000000014,False,growth_down_inflation_up,convex_target_blend,pooled_mean_optimizer,posterior_optimized,0.75,0.25,0.3500000000000004,0.3499999999999995,-2.7755575615628914e-16
pooled_anchor_posterior_25pct,anchored_strategy,2025-03-17,2025-03-17,2025-03-17,2025-03-01,TIP,0.0,False,growth_down_inflation_up,convex_target_blend,pooled_mean_optimizer,posterior_optimized,0.75,0.25,0.0,0.0,0.0
pooled_anchor_posterior_25pct,anchored_strategy,2025-03-24,2025-03-24,2025-03-24,2025-03-01,AGG,0.0,False,growth_down_inflation_up,convex_target_blend,pooled_mean_optimizer,posterior_optimized,0.75,0.25,0.0,0.0,0.0
pooled_anchor_posterior_25pct,anchored_strategy,2025-03-24,2025-03-24,2025-03-24,2025-03-01,BIL,0.0,False,growth_down_inflation_up,convex_target_blend,pooled_mean_optimizer,posterior_optimized,0.75,0.25,0.0,0.0,0.0
pooled_anchor_posterior_25pct,anchored_strategy,2025-03-24,2025-03-24,2025-03-24,2025-03-01,GLD,0.24999999999999972,False,growth_down_inflation_up,convex_target_blend,pooled_mean_optimizer,posterior_optimized,0.75,0.25,0.24999999999999964,0.24999999999999997,8.326672684688674e-17
pooled_anchor_posterior_25pct,anchored_strategy,2025-03-24,2025-03-24,2025-03-24,2025-03-01,HYG,0.15000000000000038,False,growth_down_inflation_up,convex_target_blend,pooled_mean_optimizer,posterior_optimized,0.75,0.25,0.1500000000000003,0.15000000000000063,8.326672684688674e-17
pooled_anchor_posterior_25pct,anchored_strategy,2025-03-24,2025-03-24,2025-03-24,2025-03-01,IEF,0.0,False,growth_down_inflation_up,convex_target_blend,pooled_mean_optimizer,posterior_optimized,0.75,0.25,0.0,0.0,0.0
pooled_anchor_posterior_25pct,anchored_strategy,2025-03-24,2025-03-24,2025-03-24,2025-03-01,LQD,0.24999999999999986,False,growth_down_inflation_up,convex_target_blend,pooled_mean_optimizer,posterior_optimized,0.75,0.25,0.24999999999999983,0.2499999999999999,2.7755575615628914e-17
pooled_anchor_posterior_25pct,anchored_strategy,2025-03-24,2025-03-24,2025-03-24,2025-03-01,SPY,0.3499999999999999,False,growth_down_inflation_up,convex_target_blend,pooled_mean_optimizer,posterior_optimized,0.75,0.25,0.3500000000000001,0.3499999999999995,-1.6653345369377348e-16
pooled_anchor_posterior_25pct,anchored_strategy,2025-03-24,2025-03-24,2025-03-24,2025-03-01,TIP,0.0,False,growth_down_inflation_up,convex_target_blend,pooled_mean_optimizer,posterior_optimized,0.75,0.25,0.0,0.0,0.0
pooled_anchor_posterior_25pct,anchored_strategy,2025-03-31,2025-03-31,2025-03-31,2025-03-01,AGG,0.0,False,growth_down_inflation_up,convex_target_blend,pooled_mean_optimizer,posterior_optimized,0.75,0.25,0.0,0.0,0.0
pooled_anchor_posterior_25pct,anchored_strategy,2025-03-31,2025-03-31,2025-03-31,2025-03-01,BIL,0.0,False,growth_down_inflation_up,convex_target_blend,pooled_mean_optimizer,posterior_optimized,0.75,0.25,0.0,0.0,0.0
pooled_anchor_posterior_25pct,anchored_strategy,2025-03-31,2025-03-31,2025-03-31,2025-03-01,GLD,0.2500000000000004,False,growth_down_inflation_up,convex_target_blend,pooled_mean_optimizer,posterior_optimized,0.75,0.25,0.2500000000000005,0.25000000000000006,-1.1102230246251565e-16
pooled_anchor_posterior_25pct,anchored_strategy,2025-03-31,2025-03-31,2025-03-31,2025-03-01,HYG,0.14975848460031937,False,growth_down_inflation_up,convex_target_blend,pooled_mean_optimizer,posterior_optimized,0.75,0.25,0.14975848460031935,0.14975848460031946,2.7755575615628914e-17
pooled_anchor_posterior_25pct,anchored_strategy,2025-03-31,2025-03-31,2025-03-31,2025-03-01,IEF,0.0,False,growth_down_inflation_up,convex_target_blend,pooled_mean_optimizer,posterior_optimized,0.75,0.25,0.0,0.0,0.0
pooled_anchor_posterior_25pct,anchored_strategy,2025-03-31,2025-03-31,2025-03-31,2025-03-01,LQD,0.25024151539968037,False,growth_down_inflation_up,convex_target_blend,pooled_mean_optimizer,posterior_optimized,0.75,0.25,0.25024151539968026,0.2502415153996807,1.1102230246251565e-16
pooled_anchor_posterior_25pct,anchored_strategy,2025-03-31,2025-03-31,2025-03-31,2025-03-01,SPY,0.3499999999999999,False,growth_down_inflation_up,convex_target_blend,pooled_mean_optimizer,posterior_optimized,0.75,0.25,0.35,0.3499999999999998,-5.551115123125783e-17
pooled_anchor_posterior_25pct,anchored_strategy,2025-03-31,2025-03-31,2025-03-31,2025-03-01,TIP,0.0,False,growth_down_inflation_up,convex_target_blend,pooled_mean_optimizer,posterior_optimized,0.75,0.25,0.0,0.0,0.0
pooled_anchor_posterior_25pct,anchored_strategy,2025-04-07,2025-04-07,2025-04-07,2025-04-01,AGG,0.0,False,growth_down_inflation_up,convex_target_blend,pooled_mean_optimizer,posterior_optimized,0.75,0.25,0.0,0.0,0.0
pooled_anchor_posterior_25pct,anchored_strategy,2025-04-07,2025-04-07,2025-04-07,2025-04-01,BIL,0.0,False,growth_down_inflation_up,convex_target_blend,pooled_mean_optimizer,posterior_optimized,0.75,0.25,0.0,0.0,0.0
pooled_anchor_posterior_25pct,anchored_strategy,2025-04-07,2025-04-07,2025-04-07,2025-04-01,GLD,0.2500000000000001,False,growth_down_inflation_up,convex_target_blend,pooled_mean_optimizer,posterior_optimized,0.75,0.25,0.25000000000000017,0.2500000000000001,-5.551115123125783e-17
pooled_anchor_posterior_25pct,anchored_strategy,2025-04-07,2025-04-07,2025-04-07,2025-04-01,HYG,0.14999999999999986,False,growth_down_inflation_up,convex_target_blend,pooled_mean_optimizer,posterior_optimized,0.75,0.25,0.14999999999999983,0.14999999999999988,2.7755575615628914e-17
pooled_anchor_posterior_25pct,anchored_strategy,2025-04-07,2025-04-07,2025-04-07,2025-04-01,IEF,0.0,False,growth_down_inflation_up,convex_target_blend,pooled_mean_optimizer,posterior_optimized,0.75,0.25,0.0,0.0,0.0
pooled_anchor_posterior_25pct,anchored_strategy,2025-04-07,2025-04-07,2025-04-07,2025-04-01,LQD,0.24999999999999978,False,growth_down_inflation_up,convex_target_blend,pooled_mean_optimizer,posterior_optimized,0.75,0.25,0.24999999999999983,0.2499999999999996,-5.551115123125783e-17
pooled_anchor_posterior_25pct,anchored_strategy,2025-04-07,2025-04-07,2025-04-07,2025-04-01,SPY,0.35000000000000026,False,growth_down_inflation_up,convex_target_blend,pooled_mean_optimizer,posterior_optimized,0.75,0.25,0.3500000000000002,0.3500000000000003,5.551115123125783e-17
pooled_anchor_posterior_25pct,anchored_strategy,2025-04-07,2025-04-07,2025-04-07,2025-04-01,TIP,0.0,False,growth_down_inflation_up,convex_target_blend,pooled_mean_optimizer,posterior_optimized,0.75,0.25,0.0,0.0,0.0
pooled_anchor_posterior_25pct,anchored_strategy,2025-04-14,2025-04-14,2025-04-14,2025-04-01,AGG,0.0,False,growth_down_inflation_up,convex_target_blend,pooled_mean_optimizer,posterior_optimized,0.75,0.25,0.0,0.0,0.0
pooled_anchor_posterior_25pct,anchored_strategy,2025-04-14,2025-04-14,2025-04-14,2025-04-01,BIL,0.0,False,growth_down_inflation_up,convex_target_blend,pooled_mean_optimizer,posterior_optimized,0.75,0.25,0.0,0.0,0.0
pooled_anchor_posterior_25pct,anchored_strategy,2025-04-14,2025-04-14,2025-04-14,2025-04-01,GLD,0.24999999999999978,False,growth_down_inflation_up,convex_target_blend,pooled_mean_optimizer,posterior_optimized,0.75,0.25,0.24999999999999978,0.24999999999999983,0.0
pooled_anchor_posterior_25pct,anchored_strategy,2025-04-14,2025-04-14,2025-04-14,2025-04-01,HYG,0.14999999999999902,False,growth_down_inflation_up,convex_target_blend,pooled_mean_optimizer,posterior_optimized,0.75,0.25,0.14999999999999916,0.14999999999999852,-1.3877787807814457e-16
pooled_anchor_posterior_25pct,anchored_strategy,2025-04-14,2025-04-14,2025-04-14,2025-04-01,IEF,0.0,False,growth_down_inflation_up,convex_target_blend,pooled_mean_optimizer,posterior_optimized,0.75,0.25,0.0,0.0,0.0
pooled_anchor_posterior_25pct,anchored_strategy,2025-04-14,2025-04-14,2025-04-14,2025-04-01,LQD,0.25000000000000105,False,growth_down_inflation_up,convex_target_blend,pooled_mean_optimizer,posterior_optimized,0.75,0.25,0.25000000000000083,0.25000000000000183,2.220446049250313e-16
pooled_anchor_posterior_25pct,anchored_strategy,2025-04-14,2025-04-14,2025-04-14,2025-04-01,SPY,0.35000000000000014,False,growth_down_inflation_up,convex_target_blend,pooled_mean_optimizer,posterior_optimized,0.75,0.25,0.35000000000000026,0.3499999999999998,-1.1102230246251565e-16
pooled_anchor_posterior_25pct,anchored_strategy,2025-04-14,2025-04-14,2025-04-14,2025-04-01,TIP,0.0,False,growth_down_inflation_up,convex_target_blend,pooled_mean_optimizer,posterior_optimized,0.75,0.25,0.0,0.0,0.0
pooled_anchor_posterior_25pct,anchored_strategy,2025-04-21,2025-04-21,2025-04-21,2025-04-01,AGG,0.0,False,growth_down_inflation_up,convex_target_blend,pooled_mean_optimizer,posterior_optimized,0.75,0.25,0.0,0.0,0.0
pooled_anchor_posterior_25pct,anchored_strategy,2025-04-21,2025-04-21,2025-04-21,2025-04-01,BIL,0.0,False,growth_down_inflation_up,convex_target_blend,pooled_mean_optimizer,posterior_optimized,0.75,0.25,0.0,0.0,0.0
pooled_anchor_posterior_25pct,anchored_strategy,2025-04-21,2025-04-21,2025-04-21,2025-04-01,GLD,0.25,False,growth_down_inflation_up,convex_target_blend,pooled_mean_optimizer,posterior_optimized,0.75,0.25,0.2500000000000001,0.24999999999999967,-1.1102230246251565e-16
pooled_anchor_posterior_25pct,anchored_strategy,2025-04-21,2025-04-21,2025-04-21,2025-04-01,HYG,0.15000000000000063,False,growth_down_inflation_up,convex_target_blend,pooled_mean_optimizer,posterior_optimized,0.75,0.25,0.15000000000000047,0.1500000000000011,1.6653345369377348e-16
pooled_anchor_posterior_25pct,anchored_strategy,2025-04-21,2025-04-21,2025-04-21,2025-04-01,IEF,0.0,False,growth_down_inflation_up,convex_target_blend,pooled_mean_optimizer,posterior_optimized,0.75,0.25,0.0,0.0,0.0
pooled_anchor_posterior_25pct,anchored_strategy,2025-04-21,2025-04-21,2025-04-21,2025-04-01,LQD,0.24999999999999942,False,growth_down_inflation_up,convex_target_blend,pooled_mean_optimizer,posterior_optimized,0.75,0.25,0.2499999999999993,0.24999999999999978,1.1102230246251565e-16
pooled_anchor_posterior_25pct,anchored_strategy,2025-04-21,2025-04-21,2025-04-21,2025-04-01,SPY,0.35,False,growth_down_inflation_up,convex_target_blend,pooled_mean_optimizer,posterior_optimized,0.75,0.25,0.3500000000000001,0.34999999999999953,-1.1102230246251565e-16
pooled_anchor_posterior_25pct,anchored_strategy,2025-04-21,2025-04-21,2025-04-21,2025-04-01,TIP,0.0,False,growth_down_inflation_up,convex_target_blend,pooled_mean_optimizer,posterior_optimized,0.75,0.25,0.0,0.0,0.0
pooled_anchor_posterior_25pct,anchored_strategy,2025-04-28,2025-04-28,2025-04-28,2025-04-01,AGG,0.0,False,growth_down_inflation_up,convex_target_blend,pooled_mean_optimizer,posterior_optimized,0.75,0.25,0.0,0.0,0.0
pooled_anchor_posterior_25pct,anchored_strategy,2025-04-28,2025-04-28,2025-04-28,2025-04-01,BIL,0.0,False,growth_down_inflation_up,convex_target_blend,pooled_mean_optimizer,posterior_optimized,0.75,0.25,0.0,0.0,0.0
pooled_anchor_posterior_25pct,anchored_strategy,2025-04-28,2025-04-28,2025-04-28,2025-04-01,GLD,0.24999999999999958,False,growth_down_inflation_up,convex_target_blend,pooled_mean_optimizer,posterior_optimized,0.75,0.25,0.24999999999999956,0.24999999999999967,2.7755575615628914e-17
pooled_anchor_posterior_25pct,anchored_strategy,2025-04-28,2025-04-28,2025-04-28,2025-04-01,HYG,0.1499999999999999,False,growth_down_inflation_up,convex_target_blend,pooled_mean_optimizer,posterior_optimized,0.75,0.25,0.14999999999999986,0.1500000000000001,5.551115123125783e-17
pooled_anchor_posterior_25pct,anchored_strategy,2025-04-28,2025-04-28,2025-04-28,2025-04-01,IEF,0.0,False,growth_down_inflation_up,convex_target_blend,pooled_mean_optimizer,posterior_optimized,0.75,0.25,0.0,0.0,0.0
pooled_anchor_posterior_25pct,anchored_strategy,2025-04-28,2025-04-28,2025-04-28,2025-04-01,LQD,0.25000000000000056,False,growth_down_inflation_up,convex_target_blend,pooled_mean_optimizer,posterior_optimized,0.75,0.25,0.25000000000000056,0.25000000000000067,0.0
pooled_anchor_posterior_25pct,anchored_strategy,2025-04-28,2025-04-28,2025-04-28,2025-04-01,SPY,0.34999999999999987,False,growth_down_inflation_up,convex_target_blend,pooled_mean_optimizer,posterior_optimized,0.75,0.25,0.3499999999999999,0.34999999999999953,-5.551115123125783e-17
pooled_anchor_posterior_25pct,anchored_strategy,2025-04-28,2025-04-28,2025-04-28,2025-04-01,TIP,0.0,False,growth_down_inflation_up,convex_target_blend,pooled_mean_optimizer,posterior_optimized,0.75,0.25,0.0,0.0,0.0
pooled_anchor_posterior_25pct,anchored_strategy,2025-05-05,2025-05-05,2025-05-05,2025-05-01,AGG,0.0,False,growth_down_inflation_up,convex_target_blend,pooled_mean_optimizer,posterior_optimized,0.75,0.25,0.0,0.0,0.0
pooled_anchor_posterior_25pct,anchored_strategy,2025-05-05,2025-05-05,2025-05-05,2025-05-01,BIL,0.0,False,growth_down_inflation_up,convex_target_blend,pooled_mean_optimizer,posterior_optimized,0.75,0.25,0.0,0.0,0.0
pooled_anchor_posterior_25pct,anchored_strategy,2025-05-05,2025-05-05,2025-05-05,2025-05-01,GLD,0.2499999999999999,False,growth_down_inflation_up,convex_target_blend,pooled_mean_optimizer,posterior_optimized,0.75,0.25,0.2500000000000002,0.24999999999999895,-3.3306690738754696e-16
pooled_anchor_posterior_25pct,anchored_strategy,2025-05-05,2025-05-05,2025-05-05,2025-05-01,HYG,0.15000000000000074,False,growth_down_inflation_up,convex_target_blend,pooled_mean_optimizer,posterior_optimized,0.75,0.25,0.15000000000000066,0.15000000000000108,8.326672684688674e-17
pooled_anchor_posterior_25pct,anchored_strategy,2025-05-05,2025-05-05,2025-05-05,2025-05-01,IEF,0.0,False,growth_down_inflation_up,convex_target_blend,pooled_mean_optimizer,posterior_optimized,0.75,0.25,0.0,0.0,0.0
pooled_anchor_posterior_25pct,anchored_strategy,2025-05-05,2025-05-05,2025-05-05,2025-05-01,LQD,0.24999999999999922,False,growth_down_inflation_up,convex_target_blend,pooled_mean_optimizer,posterior_optimized,0.75,0.25,0.24999999999999892,0.2500000000000001,3.0531133177191805e-16
pooled_anchor_posterior_25pct,anchored_strategy,2025-05-05,2025-05-05,2025-05-05,2025-05-01,SPY,0.35000000000000014,False,growth_down_inflation_up,convex_target_blend,pooled_mean_optimizer,posterior_optimized,0.75,0.25,0.3500000000000002,0.34999999999999987,-5.551115123125783e-17
pooled_anchor_posterior_25pct,anchored_strategy,2025-05-05,2025-05-05,2025-05-05,2025-05-01,TIP,0.0,False,growth_down_inflation_up,convex_target_blend,pooled_mean_optimizer,posterior_optimized,0.75,0.25,0.0,0.0,0.0
pooled_anchor_posterior_25pct,anchored_strategy,2025-05-12,2025-05-12,2025-05-12,2025-05-01,AGG,0.0,False,growth_down_inflation_up,convex_target_blend,pooled_mean_optimizer,posterior_optimized,0.75,0.25,0.0,0.0,0.0
pooled_anchor_posterior_25pct,anchored_strategy,2025-05-12,2025-05-12,2025-05-12,2025-05-01,BIL,0.0,False,growth_down_inflation_up,convex_target_blend,pooled_mean_optimizer,posterior_optimized,0.75,0.25,0.0,0.0,0.0
pooled_anchor_posterior_25pct,anchored_strategy,2025-05-12,2025-05-12,2025-05-12,2025-05-01,GLD,0.24999999999999972,False,growth_down_inflation_up,convex_target_blend,pooled_mean_optimizer,posterior_optimized,0.75,0.25,0.24999999999999978,0.2499999999999996,-5.551115123125783e-17
pooled_anchor_posterior_25pct,anchored_strategy,2025-05-12,2025-05-12,2025-05-12,2025-05-01,HYG,0.1500000000000013,False,growth_down_inflation_up,convex_target_blend,pooled_mean_optimizer,posterior_optimized,0.75,0.25,0.1500000000000017,0.1500000000000001,-3.885780586188048e-16
pooled_anchor_posterior_25pct,anchored_strategy,2025-05-12,2025-05-12,2025-05-12,2025-05-01,IEF,0.0,False,growth_down_inflation_up,convex_target_blend,pooled_mean_optimizer,posterior_optimized,0.75,0.25,0.0,0.0,0.0
pooled_anchor_posterior_25pct,anchored_strategy,2025-05-12,2025-05-12,2025-05-12,2025-05-01,LQD,0.24999999999999947,False,growth_down_inflation_up,convex_target_blend,pooled_mean_optimizer,posterior_optimized,0.75,0.25,0.249999999999999,0.2500000000000009,4.718447854656915e-16
pooled_anchor_posterior_25pct,anchored_strategy,2025-05-12,2025-05-12,2025-05-12,2025-05-01,SPY,0.3499999999999996,False,growth_down_inflation_up,convex_target_blend,pooled_mean_optimizer,posterior_optimized,0.75,0.25,0.34999999999999964,0.3499999999999994,-5.551115123125783e-17
